candle_begin_time,ÕÇµø·ù,volume,Ñ¡±Ò
2023-06-11 10:00:00,0.011333129014297505,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-11 11:00:00,-0.0030451420741137714,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-11 12:00:00,-0.004324787811882169,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-11 13:00:00,-0.005992194239156645,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-11 14:00:00,0.00012201874552086878,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-11 15:00:00,-0.004015679385401372,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-11 16:00:00,0.009961150138647179,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-11 17:00:00,0.003296717029446672,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-11 18:00:00,0.0031902726381269897,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-11 19:00:00,0.007226888749557681,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-11 20:00:00,0.0005284369919984488,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-11 21:00:00,-0.004270831648204632,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-11 22:00:00,-0.006352772844031684,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
2023-06-11 23:00:00,-0.00025236097700098714,1.0,1000XECUSDT ANTUSDT API3USDT ASTRUSDT ATAUSDT BAKEUSDT BLUEBIRDUSDT CKBUSDT CTKUSDT CVXUSDT DARUSDT DEFIUSDT DENTUSDT DGBUSDT FLMUSDT FOOTBALLUSDT GMXUSDT GTCUSDT HFTUSDT HOTUSDT IOSTUSDT IOTXUSDT LEVERUSDT LPTUSDT OGNUSDT PERPUSDT REEFUSDT RVNUSDT SPELLUSDT STMXUSDT TLMUSDT TUSDT UMAUSDT USDCUSDT XVSUSDT ZENUSDT ZRXUSDT 
