candle_begin_time,symbol,close,offset
2023-09-23,VETUSDT,0.01697,0
2023-09-23,HOTUSDT,0.001046,0
2023-09-23,IOTXUSDT,0.01498,0
2023-09-23,RVNUSDT,0.01509,0
2023-09-23,PEOPLEUSDT,0.00972,0
2023-09-23,1000SHIBUSDT,0.007505,0
2023-09-23,RSRUSDT,0.001878,0
2023-09-23,JASMYUSDT,0.003694,0
2023-09-23,1000FLOKIUSDT,0.01588,0
2023-09-23,IOSTUSDT,0.007299,0
2023-09-23,ONEUSDT,0.0096,0
2023-09-23,TLMUSDT,0.01004,0
2023-09-23,IDEXUSDT,0.04946,0
2023-09-23,CELRUSDT,0.01175,0
2023-09-23,SPELLUSDT,0.0005214,0
2023-09-23,DGBUSDT,0.00645,0
2023-09-23,LINAUSDT,0.01099,0
