candle_begin_time,ÕÇµø·ù,volume,Ñ¡±Ò
2023-6-11 20:00,0.00059598,1,1000FLOKIUSDT 1000PEPEUSDT 1000SHIBUSDT 1000XECUSDT ACHUSDT AMBUSDT ANKRUSDT ARPAUSDT ASTRUSDT CELRUSDT CKBUSDT DENTUSDT DGBUSDT GALAUSDT HBARUSDT HOTUSDT IOSTUSDT IOTXUSDT JASMYUSDT KEYUSDT LEVERUSDT LINAUSDT ONEUSDT PEOPLEUSDT REEFUSDT ROSEUSDT RSRUSDT RVNUSDT SKLUSDT SPELLUSDT STMXUSDT TLMUSDT TRUUSDT TUSDT VETUSDT XEMUSDT ZILUSDT 
2023-6-11 21:00,-0.0052188,1,1000FLOKIUSDT 1000PEPEUSDT 1000SHIBUSDT 1000XECUSDT ACHUSDT AMBUSDT ANKRUSDT ARPAUSDT ASTRUSDT CELRUSDT CKBUSDT DENTUSDT DGBUSDT GALAUSDT HBARUSDT HOTUSDT IOSTUSDT IOTXUSDT JASMYUSDT KEYUSDT LEVERUSDT LINAUSDT ONEUSDT PEOPLEUSDT REEFUSDT ROSEUSDT RSRUSDT RVNUSDT SKLUSDT SPELLUSDT STMXUSDT TLMUSDT TRUUSDT TUSDT VETUSDT XEMUSDT ZILUSDT 
2023-6-11 22:00,-0.006532794,1,1000FLOKIUSDT 1000PEPEUSDT 1000SHIBUSDT 1000XECUSDT ACHUSDT AMBUSDT ANKRUSDT ARPAUSDT ASTRUSDT CELRUSDT CKBUSDT DENTUSDT DGBUSDT GALAUSDT HBARUSDT HOTUSDT IOSTUSDT IOTXUSDT JASMYUSDT KEYUSDT LEVERUSDT LINAUSDT ONEUSDT PEOPLEUSDT REEFUSDT ROSEUSDT RSRUSDT RVNUSDT SKLUSDT SPELLUSDT STMXUSDT TLMUSDT TRUUSDT TUSDT VETUSDT XEMUSDT ZILUSDT 
2023-6-11 23:00,0.000181062,1,1000FLOKIUSDT 1000PEPEUSDT 1000SHIBUSDT 1000XECUSDT ACHUSDT AMBUSDT ANKRUSDT ARPAUSDT ASTRUSDT CELRUSDT CKBUSDT DENTUSDT DGBUSDT GALAUSDT HBARUSDT HOTUSDT IOSTUSDT IOTXUSDT JASMYUSDT KEYUSDT LEVERUSDT LINAUSDT ONEUSDT PEOPLEUSDT REEFUSDT ROSEUSDT RSRUSDT RVNUSDT SKLUSDT SPELLUSDT STMXUSDT TLMUSDT TRUUSDT TUSDT VETUSDT XEMUSDT ZILUSDT 
2023-6-12 0:00,-0.002175601,1,1000FLOKIUSDT 1000PEPEUSDT 1000SHIBUSDT 1000XECUSDT ACHUSDT AMBUSDT ANKRUSDT ARPAUSDT ASTRUSDT CELRUSDT CKBUSDT DENTUSDT DGBUSDT GALAUSDT HBARUSDT HOTUSDT IOSTUSDT IOTXUSDT JASMYUSDT KEYUSDT LEVERUSDT LINAUSDT ONEUSDT PEOPLEUSDT REEFUSDT ROSEUSDT RSRUSDT RVNUSDT SKLUSDT SPELLUSDT STMXUSDT TLMUSDT TRUUSDT TUSDT VETUSDT XEMUSDT ZILUSDT 
2023-6-12 1:00,0.000145324,1,1000FLOKIUSDT 1000PEPEUSDT 1000SHIBUSDT 1000XECUSDT ACHUSDT AMBUSDT ANKRUSDT ARPAUSDT ASTRUSDT CELRUSDT CKBUSDT DENTUSDT DGBUSDT GALAUSDT HBARUSDT HOTUSDT IOSTUSDT IOTXUSDT JASMYUSDT KEYUSDT LEVERUSDT LINAUSDT ONEUSDT PEOPLEUSDT REEFUSDT ROSEUSDT RSRUSDT RVNUSDT SKLUSDT SPELLUSDT STMXUSDT TLMUSDT TRUUSDT TUSDT VETUSDT XEMUSDT ZILUSDT 
2023-6-12 2:00,-0.021251872,1,1000FLOKIUSDT 1000PEPEUSDT 1000SHIBUSDT 1000XECUSDT ACHUSDT AMBUSDT ANKRUSDT ARPAUSDT ASTRUSDT CELRUSDT CKBUSDT DENTUSDT DGBUSDT GALAUSDT HBARUSDT HOTUSDT IOSTUSDT IOTXUSDT JASMYUSDT KEYUSDT LEVERUSDT LINAUSDT ONEUSDT PEOPLEUSDT REEFUSDT ROSEUSDT RSRUSDT RVNUSDT SKLUSDT SPELLUSDT STMXUSDT TLMUSDT TRUUSDT TUSDT VETUSDT XEMUSDT ZILUSDT 
2023-6-12 3:00,0.009257882,1,1000FLOKIUSDT 1000PEPEUSDT 1000SHIBUSDT 1000XECUSDT ACHUSDT AMBUSDT ANKRUSDT ARPAUSDT ASTRUSDT CELRUSDT CKBUSDT DENTUSDT DGBUSDT GALAUSDT HBARUSDT HOTUSDT IOSTUSDT IOTXUSDT JASMYUSDT KEYUSDT LEVERUSDT LINAUSDT ONEUSDT PEOPLEUSDT REEFUSDT ROSEUSDT RSRUSDT RVNUSDT SKLUSDT SPELLUSDT STMXUSDT TLMUSDT TRUUSDT TUSDT VETUSDT XEMUSDT ZILUSDT 
2023-6-12 4:00,0.005307075,1,1000FLOKIUSDT 1000PEPEUSDT 1000SHIBUSDT 1000XECUSDT ACHUSDT AMBUSDT ANKRUSDT ARPAUSDT ASTRUSDT CELRUSDT CKBUSDT DENTUSDT DGBUSDT GALAUSDT HBARUSDT HOTUSDT IOSTUSDT IOTXUSDT JASMYUSDT KEYUSDT LEVERUSDT LINAUSDT ONEUSDT PEOPLEUSDT REEFUSDT ROSEUSDT RSRUSDT RVNUSDT SKLUSDT SPELLUSDT STMXUSDT TLMUSDT TRUUSDT TUSDT VETUSDT XEMUSDT ZILUSDT 
2023-6-12 5:00,-0.005812017,1,1000FLOKIUSDT 1000PEPEUSDT 1000SHIBUSDT 1000XECUSDT ACHUSDT AMBUSDT ANKRUSDT ARPAUSDT ASTRUSDT CELRUSDT CKBUSDT DENTUSDT DGBUSDT GALAUSDT HBARUSDT HOTUSDT IOSTUSDT IOTXUSDT JASMYUSDT KEYUSDT LEVERUSDT LINAUSDT ONEUSDT PEOPLEUSDT REEFUSDT ROSEUSDT RSRUSDT RVNUSDT SKLUSDT SPELLUSDT STMXUSDT TLMUSDT TRUUSDT TUSDT VETUSDT XEMUSDT ZILUSDT 
2023-6-12 6:00,0.006956608,1,1000FLOKIUSDT 1000PEPEUSDT 1000SHIBUSDT 1000XECUSDT ACHUSDT AMBUSDT ANKRUSDT ARPAUSDT ASTRUSDT CELRUSDT CKBUSDT DENTUSDT DGBUSDT GALAUSDT HBARUSDT HOTUSDT IOSTUSDT IOTXUSDT JASMYUSDT KEYUSDT LEVERUSDT LINAUSDT ONEUSDT PEOPLEUSDT REEFUSDT ROSEUSDT RSRUSDT RVNUSDT SKLUSDT SPELLUSDT STMXUSDT TLMUSDT TRUUSDT TUSDT VETUSDT XEMUSDT ZILUSDT 
2023-6-12 7:00,-0.00778712,1,1000FLOKIUSDT 1000PEPEUSDT 1000SHIBUSDT 1000XECUSDT ACHUSDT AMBUSDT ANKRUSDT ARPAUSDT ASTRUSDT CELRUSDT CKBUSDT DENTUSDT DGBUSDT GALAUSDT HBARUSDT HOTUSDT IOSTUSDT IOTXUSDT JASMYUSDT KEYUSDT LEVERUSDT LINAUSDT ONEUSDT PEOPLEUSDT REEFUSDT ROSEUSDT RSRUSDT RVNUSDT SKLUSDT SPELLUSDT STMXUSDT TLMUSDT TRUUSDT TUSDT VETUSDT XEMUSDT ZILUSDT 
2023-6-12 8:00,0.014996818,1,1000FLOKIUSDT 1000PEPEUSDT 1000SHIBUSDT 1000XECUSDT ACHUSDT AMBUSDT ANKRUSDT ARPAUSDT ASTRUSDT CELRUSDT CKBUSDT DENTUSDT DGBUSDT GALAUSDT HBARUSDT HOTUSDT IOSTUSDT IOTXUSDT JASMYUSDT KEYUSDT LEVERUSDT LINAUSDT ONEUSDT PEOPLEUSDT REEFUSDT ROSEUSDT RSRUSDT RVNUSDT SKLUSDT SPELLUSDT STMXUSDT TLMUSDT TRUUSDT TUSDT VETUSDT XEMUSDT ZILUSDT 
